日期,造船板价格,城市
2012/2/7,4400,上海
2012/2/8,4400,上海
2012/2/9,4400,上海
2012/2/10,4400,上海
2012/2/13,4400,上海
2012/2/14,4400,上海
2012/2/15,4400,上海
2012/2/16,4400,上海
2012/2/17,4370,上海
2012/2/20,4370,上海
2012/2/21,4370,上海
2012/2/22,4400,上海
2012/2/23,4400,上海
2012/2/24,4400,上海
2012/2/27,4400,上海
2012/2/28,4400,上海
2012/2/29,4400,上海
2012/3/1,4450,上海
2012/3/2,4450,上海
2012/3/5,4450,上海
2012/3/6,4450,上海
2012/3/7,4450,上海
2012/3/8,4450,上海
2012/3/9,4470,上海
2012/3/12,4500,上海
2012/3/13,4500,上海
2012/3/14,4500,上海
2012/3/15,4500,上海
2012/3/16,4500,上海
2012/3/19,4500,上海
2012/3/20,4500,上海
2012/3/21,4500,上海
2012/3/22,4530,上海
2012/3/23,4530,上海
2012/3/26,4530,上海
2012/3/27,4550,上海
2012/3/28,4550,上海
2012/3/29,4550,上海
2012/3/30,4550,上海
2012/3/31,4550,上海
2012/4/1,4580,上海
2012/4/5,4600,上海
2012/4/6,4600,上海
2012/4/9,4600,上海
2012/4/10,4600,上海
2012/4/11,4600,上海
2012/4/12,4600,上海
2012/4/13,4600,上海
2012/4/16,4600,上海
2012/4/17,4600,上海
2012/4/18,4600,上海
2012/4/19,4600,上海
2012/4/20,4600,上海
2012/4/23,4600,上海
2012/4/24,4600,上海
2012/4/25,4600,上海
2012/4/26,4580,上海
2012/4/27,4580,上海
2012/4/28,4580,上海
2012/5/2,4580,上海
2012/5/3,4580,上海
2012/5/4,4580,上海
2012/5/7,4580,上海
2012/5/8,4550,上海
2012/5/9,4550,上海
2012/5/10,4550,上海
2012/5/11,4550,上海
2012/5/14,4540,上海
2012/5/15,4520,上海
2012/5/16,4500,上海
2012/5/17,4480,上海
2012/5/18,4480,上海
2012/5/21,4480,上海
2012/5/22,4480,上海
2012/5/23,4480,上海
2012/5/24,4480,上海
2012/5/25,4450,上海
2012/5/28,4450,上海
2012/5/29,4450,上海
2012/5/30,4450,上海
2012/5/31,4450,上海
2012/6/1,4450,上海
2012/6/4,4450,上海
2012/6/5,4450,上海
2012/6/6,4400,上海
2012/6/7,4400,上海
2012/6/8,4400,上海
2012/6/11,4400,上海
2012/6/12,4400,上海
2012/6/13,4400,上海
2012/6/14,4400,上海
2012/6/15,4400,上海
2012/6/18,4400,上海
2012/6/19,4400,上海
2012/6/20,4350,上海
2012/6/21,4350,上海
2012/6/25,4350,上海
2012/6/26,4350,上海
2012/6/27,4350,上海
2012/6/28,4350,上海
2012/6/29,4330,上海
2012/7/2,4300,上海
2012/7/3,4300,上海
2012/7/4,4300,上海
2012/7/5,4300,上海
2012/7/6,4300,上海
2012/7/9,4300,上海
2012/7/10,4270,上海
2012/7/11,4270,上海
2012/7/12,4250,上海
2012/7/13,4250,上海
2012/7/16,4250,上海
2012/7/17,4250,上海
2012/7/18,4250,上海
2012/7/19,4250,上海
2012/7/20,4230,上海
2012/7/23,4200,上海
2012/7/24,4150,上海
2012/7/25,4150,上海
2012/7/26,4150,上海
2012/7/27,4150,上海
2012/7/30,4150,上海
2012/7/31,4100,上海
2012/8/1,4100,上海
2012/8/2,4100,上海
2012/8/3,4050,上海
2012/8/6,4050,上海
2012/8/7,4050,上海
2012/8/8,4050,上海
2012/8/9,4050,上海
2012/8/10,4000,上海
2012/8/13,4000,上海
2012/8/14,4000,上海
2012/8/15,3980,上海
2012/8/16,3980,上海
2012/8/17,3950,上海
2012/8/20,3950,上海
2012/8/21,3950,上海
2012/8/22,3950,上海
2012/8/23,3950,上海
2012/8/24,3950,上海
2012/8/27,3950,上海
2012/8/28,3920,上海
2012/8/29,3920,上海
2012/8/30,3900,上海
2012/8/31,3900,上海
2012/9/3,3900,上海
2012/9/4,3850,上海
2012/9/5,3800,上海
2012/9/6,3800,上海
2012/9/7,3800,上海
2012/9/10,3800,上海
2012/9/11,3800,上海
2012/9/12,3800,上海
2012/9/13,3800,上海
2012/9/14,3800,上海
2012/9/17,3800,上海
2012/9/18,3800,上海
2012/9/19,3800,上海
2012/9/20,3850,上海
2012/9/21,3850,上海
2012/9/24,3850,上海
2012/9/25,3850,上海
2012/9/26,3850,上海
2012/9/27,3850,上海
2012/9/28,3850,上海
2012/9/29,3850,上海
2012/10/8,3850,上海
2012/10/9,3920,上海
2012/10/10,3920,上海
2012/10/11,3920,上海
2012/10/12,3920,上海
2012/10/15,3920,上海
2012/10/16,3920,上海
2012/10/17,3920,上海
2012/10/18,3920,上海
2012/10/19,3920,上海
2012/10/22,3920,上海
2012/10/23,3920,上海
2012/10/24,3920,上海
2012/10/25,3920,上海
2012/10/26,3920,上海
2012/10/29,3920,上海
2012/10/30,3920,上海
2012/10/31,3920,上海
2012/11/1,3940,上海
2012/11/2,3960,上海
2012/11/5,3960,上海
2012/11/6,3980,上海
2012/11/7,3980,上海
2012/11/8,3980,上海
2012/11/9,3980,上海
2012/11/12,4000,上海
2012/11/14,4020,上海
2012/11/15,4020,上海
2012/11/16,4020,上海
2012/11/19,4020,上海
2012/11/20,4020,上海
2012/11/21,4020,上海
2012/11/22,4020,上海
2012/11/23,4020,上海
2012/11/26,4020,上海
2012/11/27,4020,上海
2012/11/28,4020,上海
2012/11/29,4020,上海
2012/11/30,4020,上海
2012/12/3,4020,上海
2012/12/4,4020,上海
2012/12/5,4020,上海
2012/12/6,4020,上海
2012/12/7,4020,上海
2012/12/10,4050,上海
2012/12/11,4050,上海
2012/12/12,4050,上海
2012/12/13,4050,上海
2012/12/14,4050,上海
2012/12/17,4080,上海
2012/12/18,4080,上海
2012/12/19,4080,上海
2012/12/20,4080,上海
2012/12/21,4080,上海
2012/12/24,4080,上海
2012/12/25,4080,上海
2012/12/26,4080,上海
2012/12/27,4080,上海
2012/12/28,4080,上海
2012/12/31,4080,上海
2013/1/4,4080,上海
2013/1/5,4150,上海
2013/1/6,4150,上海
2013/1/7,4150,上海
2013/1/8,4200,上海
2013/1/9,4200,上海
2013/1/10,4200,上海
2013/1/11,4250,上海
2013/1/14,4250,上海
2013/1/15,4250,上海
2013/1/16,4250,上海
2013/1/17,4250,上海
2013/1/18,4250,上海
2013/1/21,4250,上海
2013/1/22,4250,上海
2013/1/23,4250,上海
2013/1/24,4300,上海
2013/1/25,4300,上海
2013/1/28,4300,上海
2013/1/29,4300,上海
2013/1/30,4300,上海
2013/1/31,4300,上海
2013/2/1,4300,上海
2013/2/4,4330,上海
2013/2/5,4330,上海
2013/2/6,4330,上海
2013/2/7,4330,上海
2013/2/8,4330,上海
2013/2/16,4330,上海
2013/2/17,4330,上海
2013/2/18,4330,上海
2013/2/19,4330,上海
2013/2/20,4380,上海
2013/2/21,4380,上海
2013/2/22,4380,上海
2013/2/25,4380,上海
2013/2/26,4380,上海
2013/2/27,4380,上海
2013/2/28,4380,上海
2013/3/1,4380,上海
2013/3/4,4380,上海
2013/3/5,4380,上海
2013/3/6,4380,上海
2013/3/7,4380,上海
2013/3/8,4380,上海
2013/3/11,4350,上海
2013/3/12,4350,上海
2013/3/13,4350,上海
2013/3/14,4330,上海
2013/3/15,4330,上海
2013/3/18,4330,上海
2013/3/19,4330,上海
2013/3/20,4330,上海
2013/3/21,4330,上海
2013/3/22,4330,上海
2013/3/25,4330,上海
2013/3/26,4330,上海
2013/3/27,4330,上海
2013/3/28,4330,上海
2013/3/29,4330,上海
2013/4/1,4330,上海
2013/4/2,4320,上海
2013/4/3,4320,上海
2013/4/7,4320,上海
2013/4/8,4320,上海
2013/4/9,4320,上海
2013/4/10,4320,上海
2013/4/11,4320,上海
2013/4/12,4320,上海
2013/4/15,4320,上海
2013/4/16,4320,上海
2013/4/17,4300,上海
2013/4/18,4300,上海
2013/4/19,4300,上海
2013/4/22,4300,上海
2013/4/23,4300,上海
2013/4/24,4250,上海
2013/4/25,4250,上海
2013/4/26,4240,上海
2013/4/27,4240,上海
2013/4/28,4240,上海
2013/5/2,4200,上海
2013/5/3,4200,上海
2013/5/6,4200,上海
2013/5/7,4200,上海
2013/5/8,4200,上海
2013/5/9,4180,上海
2013/5/10,4180,上海
2013/5/13,4180,上海
2013/5/14,4150,上海
2013/5/15,4140,上海
2013/5/16,4120,上海
2013/5/17,4120,上海
2013/5/20,4120,上海
2013/5/21,4120,上海
2013/5/22,4120,上海
2013/5/23,4090,上海
2013/5/24,4070,上海
2013/5/27,4070,上海
2013/5/28,4030,上海
2013/5/29,4030,上海
2013/5/30,4000,上海
2013/5/31,4000,上海
2013/6/3,4000,上海
2013/6/4,3950,上海
2013/6/5,3950,上海
2013/6/6,3950,上海
2013/6/7,3950,上海
2013/6/8,3950,上海
2013/6/9,3950,上海
2013/6/13,3950,上海
2013/6/14,3950,上海
2013/6/17,3950,上海
2013/6/18,3950,上海
2013/6/19,3950,上海
2013/6/20,3950,上海
2013/6/21,3950,上海
2013/6/24,3950,上海
2013/6/25,3950,上海
2013/6/26,3950,上海
2013/6/27,3930,上海
2013/6/28,3930,上海
2013/7/1,3930,上海
2013/7/2,3930,上海
2013/7/3,3930,上海
2013/7/4,3930,上海
2013/7/5,3930,上海
2013/7/8,3930,上海
2013/7/9,3930,上海
2013/7/10,3930,上海
2013/7/11,3930,上海
2013/7/12,3960,上海
2013/7/15,3960,上海
2013/7/16,3960,上海
2013/7/17,3960,上海
2013/7/18,3960,上海
2013/7/19,3980,上海
2013/7/22,3980,上海
2013/7/23,3980,上海
2013/7/24,3980,上海
2013/7/25,3980,上海
2013/7/26,3980,上海
2013/7/29,3980,上海
2013/7/30,3980,上海
2013/7/31,3980,上海
2013/8/1,3980,上海
2013/8/2,3980,上海
2013/8/5,3980,上海
2013/8/6,3980,上海
2013/8/7,3980,上海
2013/8/8,3980,上海
2013/8/9,4000,上海
2013/8/12,4000,上海
2013/8/13,4000,上海
2013/8/14,4000,上海
2013/8/15,4000,上海
2013/8/16,4000,上海
2013/8/19,4000,上海
2013/8/20,4000,上海
2013/8/21,4000,上海
2013/8/22,4000,上海
2013/8/23,4000,上海
2013/8/26,4000,上海
2013/8/27,4000,上海
2013/8/28,4000,上海
2013/8/29,3980,上海
2013/8/30,3980,上海
2013/9/2,3980,上海
2013/9/3,3980,上海
2013/9/4,3980,上海
2013/9/5,3980,上海
2013/9/6,3980,上海
2013/9/9,3980,上海
2013/9/10,3980,上海
2013/9/11,3980,上海
2013/9/12,3980,上海
2013/9/13,3950,上海
2013/9/16,3950,上海
2013/9/17,3950,上海
2013/9/18,3950,上海
2013/9/22,3950,上海
2013/9/23,3950,上海
2013/9/24,3950,上海
2013/9/25,3950,上海
2013/9/26,3950,上海
2013/9/27,3950,上海
2013/9/29,3950,上海
2013/9/30,3950,上海
2013/10/8,3950,上海
2013/10/9,3950,上海
2013/10/10,3950,上海
2013/10/11,3950,上海
2013/10/12,3950,上海
2013/10/14,3950,上海
2013/10/15,3950,上海
2013/10/16,3950,上海
2013/10/17,3950,上海
2013/10/18,3950,上海
2013/10/21,3950,上海
2013/10/22,3950,上海
2013/10/23,3950,上海
2013/10/24,3950,上海
2013/10/25,3950,上海
2013/10/28,3950,上海
2013/10/29,3920,上海
2013/10/30,3920,上海
2013/10/31,3920,上海
2013/11/1,3920,上海
2013/11/4,3920,上海
2013/11/5,3920,上海
2013/11/6,3920,上海
2013/11/7,3920,上海
2013/11/8,3920,上海
2013/11/11,3920,上海
2013/11/12,3920,上海
2013/11/13,3920,上海
2013/11/14,3920,上海
2013/11/15,3920,上海
2013/11/18,3920,上海
2013/11/19,3900,上海
2013/11/20,3900,上海
2013/11/21,3900,上海
2013/11/22,3900,上海
2013/11/25,3900,上海
2013/11/26,3900,上海
2013/11/27,3900,上海
2013/11/28,3900,上海
2013/11/29,3900,上海
2013/12/2,3900,上海
2013/12/3,3900,上海
2013/12/4,3900,上海
2013/12/5,3900,上海
2013/12/6,3900,上海
2013/12/9,3900,上海
2013/12/10,3900,上海
2013/12/11,3900,上海
2013/12/12,3900,上海
2013/12/13,3900,上海
2013/12/16,3900,上海
2013/12/17,3900,上海
2013/12/18,3900,上海
2013/12/19,3900,上海
2013/12/20,3850,上海
2013/12/23,3850,上海
2013/12/24,3850,上海
2013/12/25,3850,上海
2013/12/26,3850,上海
2013/12/27,3850,上海
2013/12/30,3850,上海
2013/12/31,3850,上海
2014/1/2,3850,上海
2014/1/3,3850,上海
2014/1/6,3850,上海
2014/1/7,3850,上海
2014/1/8,3830,上海
2014/1/9,3800,上海
2014/1/10,3800,上海
2014/1/13,3800,上海
2014/1/14,3800,上海
2014/1/15,3800,上海
2014/1/16,3780,上海
2014/1/17,3780,上海
2014/1/20,3780,上海
2014/1/21,3780,上海
2014/1/22,3780,上海
2014/1/23,3780,上海
2014/1/24,3780,上海
2014/1/26,3780,上海
2014/1/27,3780,上海
2014/1/28,3780,上海
2014/1/29,3780,上海
2014/1/30,3780,上海
2014/2/7,3780,上海
2014/2/8,3780,上海
2014/2/10,3800,上海
2014/2/11,3800,上海
2014/2/12,3800,上海
2014/2/13,3800,上海
2014/2/14,3800,上海
2014/2/17,3800,上海
2014/2/18,3820,上海
2014/2/19,3820,上海
2014/2/20,3800,上海
2014/2/21,3800,上海
2014/2/24,3800,上海
2014/2/25,3800,上海
2014/2/26,3800,上海
2014/2/27,3800,上海
2014/2/28,3800,上海
2014/3/4,3780,上海
2014/3/5,3780,上海
2014/3/6,3780,上海
2014/3/7,3780,上海
2014/3/10,3780,上海
2014/3/11,3780,上海
2014/3/12,3740,上海
2014/3/13,3740,上海
2014/3/14,3740,上海
2014/3/17,3740,上海
2014/3/18,3740,上海
2014/3/19,3740,上海
2014/3/20,3740,上海
2014/3/21,3740,上海
2014/3/24,3740,上海
2014/3/25,3740,上海
2014/3/26,3740,上海
2014/3/27,3740,上海
2014/3/28,3740,上海
2014/3/31,3740,上海
2014/4/1,3760,上海
2014/4/2,3760,上海
2014/4/3,3760,上海
2014/4/4,3760,上海
2014/4/8,3760,上海
2014/4/9,3790,上海
2014/4/10,3790,上海
2014/4/11,3790,上海
2014/4/14,3790,上海
2014/4/15,3790,上海
2014/4/16,3790,上海
2014/4/17,3790,上海
2014/4/18,3790,上海
2014/4/22,3770,上海
2014/4/23,3760,上海
2014/4/24,3760,上海
2014/4/25,3760,上海
2014/4/28,3760,上海
2014/4/29,3760,上海
2014/4/30,3760,上海
2014/5/4,3760,上海
2014/5/5,3760,上海
2014/5/6,3760,上海
2014/5/7,3760,上海
2014/5/8,3760,上海
2014/5/9,3760,上海
2014/5/12,3760,上海
2014/5/13,3760,上海
2014/5/14,3760,上海
2014/5/15,3760,上海
2014/5/16,3740,上海
2014/5/19,3740,上海
2014/5/20,3740,上海
2014/5/21,3740,上海
2014/5/22,3740,上海
2014/5/23,3740,上海
2014/5/26,3740,上海
2014/5/27,3740,上海
2014/5/28,3740,上海
2014/5/29,3740,上海
2014/5/30,3740,上海
2014/6/3,3740,上海
2014/6/4,3740,上海
2014/6/5,3730,上海
2014/6/6,3730,上海
2014/6/9,3730,上海
2014/6/10,3730,上海
2014/6/11,3730,上海
2014/6/12,3710,上海
2014/6/13,3710,上海
2014/6/16,3710,上海
2014/6/17,3710,上海
2014/6/18,3710,上海
2014/6/19,3700,上海
2014/6/20,3700,上海
2014/6/23,3700,上海
2014/6/24,3700,上海
2014/6/25,3700,上海
2014/6/26,3700,上海
2014/6/27,3700,上海
2014/6/30,3700,上海
2014/7/1,3700,上海
2014/7/2,3700,上海
2014/7/3,3700,上海
2014/7/4,3700,上海
2014/7/7,3700,上海
2014/7/8,3700,上海
2014/7/9,3700,上海
2014/7/10,3700,上海
2014/7/11,3700,上海
2014/7/14,3700,上海
2014/7/15,3700,上海
2014/7/16,3700,上海
2014/7/17,3700,上海
2014/7/18,3700,上海
2014/7/21,3670,上海
2014/7/22,3650,上海
2014/7/23,3650,上海
2014/7/24,3650,上海
2014/7/25,3650,上海
2014/7/28,3650,上海
2014/7/29,3650,上海
2014/7/30,3650,上海
2014/7/31,3620,上海
2014/8/1,3600,上海
2014/8/4,3570,上海
2014/8/5,3570,上海
2014/8/6,3570,上海
2014/8/7,3570,上海
2014/8/8,3570,上海
2014/8/11,3570,上海
2014/8/12,3570,上海
2014/8/13,3570,上海
2014/8/14,3570,上海
2014/8/15,3570,上海
2014/8/18,3550,上海
2014/8/19,3550,上海
2014/8/20,3550,上海
2014/8/21,3510,上海
2014/8/22,3500,上海
2014/8/25,3500,上海
2014/8/26,3470,上海
2014/8/27,3470,上海
2014/8/28,3470,上海
2014/8/29,3470,上海
2014/9/1,3450,上海
2014/9/2,3450,上海
2014/9/3,3450,上海
2014/9/4,3430,上海
2014/9/5,3430,上海
2014/9/9,3430,上海
2014/9/10,3430,上海
2014/9/11,3430,上海
2014/9/12,3410,上海
2014/9/15,3410,上海
2014/9/16,3410,上海
2014/9/17,3430,上海
2014/9/18,3430,上海
2014/9/19,3430,上海
2014/9/22,3400,上海
2014/9/23,3400,上海
2014/9/24,3400,上海
2014/9/25,3350,上海
2014/9/26,3350,上海
2014/9/28,3350,上海
2014/9/29,3350,上海
2014/9/30,3350,上海
2014/10/8,3350,上海
2014/10/9,3350,上海
2014/10/10,3350,上海
2014/10/11,3360,上海
2014/10/13,3360,上海
2014/10/14,3420,上海
2014/10/15,3420,上海
2014/10/16,3420,上海
2014/10/17,3420,上海
2014/10/20,3420,上海
2014/10/21,3400,上海
2014/10/22,3400,上海
2014/10/23,3360,上海
2014/10/24,3360,上海
2014/10/27,3360,上海
2014/10/28,3350,上海
2014/10/29,3350,上海
2014/10/30,3330,上海
2014/10/31,3330,上海
2014/11/3,3310,上海
2014/11/4,3300,上海
2014/11/5,3300,上海
2014/11/6,3300,上海
2014/11/7,3300,上海
2014/11/10,3280,上海
2014/11/11,3280,上海
2014/11/12,3280,上海
2014/11/13,3280,上海
2014/11/14,3280,上海
2014/11/17,3250,上海
2014/11/18,3250,上海
2014/11/19,3250,上海
2014/11/20,3250,上海
2014/11/21,3250,上海
2014/11/24,3250,上海
2014/11/25,3220,上海
2014/11/26,3210,上海
2014/11/27,3210,上海
2014/11/28,3210,上海
2014/12/1,3210,上海
2014/12/2,3210,上海
2014/12/3,3210,上海
2014/12/4,3210,上海
2014/12/5,3210,上海
2014/12/8,3210,上海
2014/12/9,3210,上海
2014/12/10,3210,上海
2014/12/11,3210,上海
2014/12/12,3210,上海
2014/12/15,3210,上海
2014/12/16,3210,上海
2014/12/17,3210,上海
2014/12/18,3210,上海
2014/12/19,3210,上海
2014/12/22,3210,上海
2014/12/23,3200,上海
2014/12/24,3190,上海
2014/12/25,3180,上海
2014/12/26,3180,上海
2014/12/29,3180,上海
2014/12/30,3180,上海
2014/12/31,3180,上海
2015/1/4,3180,上海
2015/1/5,3180,上海
2015/1/6,3170,上海
2015/1/7,3170,上海
2015/1/8,3160,上海
2015/1/9,3150,上海
2015/1/12,3140,上海
2015/1/13,3120,上海
2015/1/14,3100,上海
2015/1/15,3080,上海
2015/1/16,3070,上海
2015/1/19,3070,上海
2015/1/20,3050,上海
2015/1/21,3050,上海
2015/1/22,3050,上海
2015/1/23,3030,上海
2015/1/26,3030,上海
2015/1/27,3000,上海
2015/1/28,3000,上海
2015/1/29,2970,上海
2015/1/30,2970,上海
2015/2/2,2950,上海
2015/2/3,2950,上海
2015/2/4,2950,上海
2015/2/5,2930,上海
2015/2/6,2910,上海
2015/2/9,2910,上海
2015/2/10,2910,上海
2015/2/11,2910,上海
2015/2/12,2910,上海
2015/2/13,2910,上海
2015/2/15,2910,上海
2015/2/16,2910,上海
2015/2/17,2910,上海
2015/2/25,2910,上海
2015/2/26,2910,上海
2015/2/27,2910,上海
2015/2/28,2870,上海
2015/3/2,2870,上海
2015/3/3,2870,上海
2015/3/4,2860,上海
2015/3/5,2840,上海
2015/3/6,2840,上海
2015/3/9,2840,上海
2015/3/10,2840,上海
2015/3/11,2800,上海
2015/3/12,2800,上海
2015/3/13,2800,上海
2015/3/16,2800,上海
2015/3/17,2800,上海
2015/3/18,2800,上海
2015/3/19,2800,上海
2015/3/20,2800,上海
2015/3/23,2800,上海
2015/3/24,2810,上海
2015/3/25,2830,上海
2015/3/26,2830,上海
2015/3/27,2830,上海
2015/3/30,2810,上海
2015/3/31,2810,上海
2015/4/1,2810,上海
2015/4/2,2800,上海
2015/4/3,2800,上海
2015/4/7,2800,上海
2015/4/8,2780,上海
2015/4/9,2760,上海
2015/4/10,2760,上海
2015/4/13,2760,上海
2015/4/14,2770,上海
2015/4/15,2770,上海
2015/4/16,2770,上海
2015/4/17,2770,上海
2015/4/20,2770,上海
2015/4/21,2770,上海
2015/4/22,2770,上海
2015/4/23,2770,上海
2015/4/24,2780,上海
2015/4/27,2800,上海
2015/4/28,2800,上海
2015/4/29,2810,上海
2015/4/30,2810,上海
2015/5/4,2810,上海
2015/5/5,2810,上海
2015/5/6,2810,上海
2015/5/7,2810,上海
2015/5/8,2800,上海
2015/5/11,2800,上海
2015/5/12,2780,上海
2015/5/13,2780,上海
2015/5/14,2780,上海
2015/5/15,2780,上海
2015/5/18,2760,上海
2015/5/19,2760,上海
2015/5/20,2760,上海
2015/5/21,2750,上海
2015/5/22,2730,上海
2015/5/25,2730,上海
2015/5/26,2730,上海
2015/5/27,2730,上海
2015/5/28,2730,上海
2015/5/29,2730,上海
2015/6/1,2730,上海
2015/6/2,2730,上海
2015/6/3,2730,上海
2015/6/4,2730,上海
2015/6/5,2730,上海
2015/6/8,2700,上海
2015/6/9,2660,上海
2015/6/10,2660,上海
2015/6/11,2660,上海
2015/6/12,2630,上海
2015/6/15,2630,上海
2015/6/16,2630,上海
2015/6/17,2630,上海
2015/6/18,2610,上海
2015/6/19,2610,上海
2015/6/23,2590,上海
2015/6/24,2590,上海
2015/6/25,2570,上海
2015/6/26,2570,上海
2015/6/29,2570,上海
2015/6/30,2530,上海
2015/7/1,2530,上海
2015/7/2,2530,上海
2015/7/3,2530,上海
2015/7/6,2530,上海
2015/7/7,2510,上海
2015/7/8,2490,上海
2015/7/9,2490,上海
2015/7/10,2490,上海
2015/7/13,2490,上海
2015/7/14,2490,上海
2015/7/15,2460,上海
2015/7/16,2410,上海
2015/7/17,2410,上海
2015/7/20,2380,上海
2015/7/21,2380,上海
2015/7/22,2380,上海
2015/7/23,2380,上海
2015/7/24,2380,上海
2015/7/27,2380,上海
2015/7/28,2360,上海
2015/7/29,2360,上海
2015/7/30,2340,上海
2015/7/31,2340,上海
2015/8/3,2340,上海
2015/8/4,2340,上海
2015/8/5,2340,上海
2015/8/6,2340,上海
2015/8/7,2340,上海
2015/8/10,2340,上海
2015/8/11,2340,上海
2015/8/12,2340,上海
2015/8/13,2340,上海
2015/8/14,2340,上海
2015/8/17,2340,上海
2015/8/18,2340,上海
2015/8/19,2340,上海
2015/8/20,2340,上海
2015/8/21,2360,上海
2015/8/24,2360,上海
2015/8/25,2360,上海
2015/8/26,2360,上海
2015/8/27,2360,上海
2015/8/28,2360,上海
2015/8/31,2360,上海
2015/9/1,2360,上海
2015/9/2,2360,上海
2015/9/6,2360,上海
2015/9/7,2360,上海
2015/9/8,2360,上海
2015/9/9,2360,上海
2015/9/10,2360,上海
2015/9/11,2360,上海
2015/9/14,2360,上海
2015/9/15,2360,上海
2015/9/16,2360,上海
2015/9/17,2360,上海
2015/9/18,2360,上海
2015/9/21,2340,上海
2015/9/22,2340,上海
2015/9/23,2340,上海
2015/9/24,2320,上海
2015/9/25,2320,上海
2015/9/28,2320,上海
2015/9/29,2320,上海
2015/9/30,2320,上海
2015/10/8,2320,上海
2015/10/9,2290,上海
2015/10/10,2290,上海
2015/10/12,2290,上海
2015/10/13,2290,上海
2015/10/14,2290,上海
2015/10/15,2290,上海
2015/10/16,2290,上海
2015/10/19,2290,上海
2015/10/20,2290,上海
2015/10/21,2290,上海
2015/10/22,2290,上海
2015/10/23,2290,上海
2015/10/26,2290,上海
2015/10/27,2270,上海
2015/10/28,2270,上海
2015/10/29,2270,上海
2015/10/30,2270,上海
2015/11/2,2250,上海
2015/11/3,2250,上海
2015/11/4,2250,上海
2015/11/5,2250,上海
2015/11/6,2250,上海
2015/11/9,2250,上海
2015/11/10,2250,上海
2015/11/11,2250,上海
2015/11/12,2250,上海
2015/11/13,2250,上海
2015/11/16,2250,上海
2015/11/17,2250,上海
2015/11/18,2250,上海
2015/11/19,2250,上海
2015/11/20,2220,上海
2015/11/23,2200,上海
2015/11/24,2200,上海
2015/11/25,2180,上海
2015/11/26,2180,上海
2015/11/27,2180,上海
2015/11/30,2160,上海
2015/12/1,2160,上海
2015/12/2,2160,上海
2015/12/3,2160,上海
2015/12/4,2160,上海
2015/12/7,2160,上海
2015/12/8,2160,上海
2015/12/9,2160,上海
2015/12/10,2110,上海
2015/12/11,2060,上海
2015/12/14,2060,上海
2015/12/15,2060,上海
2015/12/16,2060,上海
2015/12/17,2060,上海
2015/12/23,2080,上海
2015/12/24,2080,上海
2015/12/25,2100,上海
2015/12/28,2100,上海
2015/12/29,2100,上海
2015/12/30,2100,上海
2015/12/31,2100,上海
2016/1/4,2100,上海
2016/1/5,2100,上海
2016/1/6,2100,上海
2016/1/7,2100,上海
2016/1/8,2100,上海
2016/1/11,2100,上海
2016/1/12,2100,上海
2016/1/13,2100,上海
2016/1/14,2100,上海
2016/1/18,2080,上海
2016/1/19,2080,上海
2016/1/20,2080,上海
2016/1/21,2080,上海
2016/1/22,2080,上海
2016/1/25,2080,上海
2016/1/26,2080,上海
2016/1/27,2080,上海
2016/1/28,2080,上海
2016/1/29,2080,上海
2016/2/1,2080,上海
2016/2/2,2080,上海
2016/2/3,2080,上海
2016/2/4,2080,上海
2016/2/5,2080,上海
2016/2/6,2080,上海
2016/2/14,2080,上海
2016/2/15,2080,上海
2016/2/16,2080,上海
2016/2/17,2080,上海
2016/2/18,2080,上海
2016/2/19,2080,上海
2016/2/22,2080,上海
2016/2/23,2150,上海
2016/2/24,2170,上海
2016/2/25,2170,上海
2016/2/26,2170,上海
2016/2/29,2170,上海
2016/3/1,2170,上海
2016/3/2,2170,上海
2016/3/3,2250,上海
2016/3/4,2370,上海
2016/3/7,2570,上海
2016/3/8,2710,上海
2016/3/9,2710,上海
2016/3/10,2710,上海
2016/3/11,2710,上海
2016/3/14,2660,上海
2016/3/15,2660,上海
2016/3/16,2610,上海
2016/3/17,2570,上海
2016/3/18,2650,上海
2016/3/21,2650,上海
2016/3/22,2650,上海
2016/3/23,2650,上海
2016/3/24,2670,上海
2016/3/25,2670,上海
2016/3/28,2670,上海
2016/3/29,2670,上海
2016/3/30,2670,上海
2016/3/31,2670,上海
2016/4/1,2670,上海
2016/4/5,2670,上海
2016/4/6,2670,上海
2016/4/7,2710,上海
2016/4/8,2710,上海
2016/4/11,2800,上海
2016/4/12,2880,上海
2016/4/13,2930,上海
2016/4/14,2960,上海
2016/4/15,2960,上海
2016/4/18,3000,上海
2016/4/19,3100,上海
2016/4/20,3250,上海
2016/4/21,3300,上海
2016/4/22,3300,上海
2016/4/25,3300,上海
2016/4/26,3300,上海
2016/4/27,3300,上海
2016/4/28,3240,上海
2016/4/29,3240,上海
2016/5/3,3240,上海
2016/5/4,3240,上海
2016/5/5,3240,上海
2016/5/6,3170,上海
2016/5/9,3070,上海
2016/5/10,3060,上海
2016/5/11,3060,上海
2016/5/12,3060,上海
2016/5/13,3060,上海
2016/5/16,3000,上海
2016/5/17,3000,上海
2016/5/18,3000,上海
2016/5/19,3000,上海
2016/5/20,3000,上海
2016/5/23,2970,上海
2016/5/24,2970,上海
2016/5/25,2970,上海
2016/5/26,2970,上海
2016/5/27,2970,上海
2016/5/30,2970,上海
2016/5/31,2970,上海
2016/6/1,2970,上海
2016/6/2,2950,上海
2016/6/3,2950,上海
2016/6/6,2950,上海
